tc180s3g00001,,,,,,,,,,
tc180s3g00002,,,,,,,,,,
tc180s3g00003,,,,,,,,,,
tc180s3g00004,,,,,,,,,,
tc180s3g01247,.,hli2s13g00828,dz186s3g00669,.,dz186s15g00566,.,.,opy300s6g00844,.,.
tc180s3g01248,hli2s12g00869,hli2s13g00829,dz186s3g00670,dz186s14g00623,dz186s15g00565,opy300s1g00660,opy300s5g00825,opy300s6g00845,opy300s15g00475,opy300s26g00332
tc180s3g01249,.,.,dz186s3g00671,dz186s14g00622,.,.,opy300s5g00826,opy300s6g00846,opy300s15g00476,.
tc180s3g01250,.,hli2s13g00830,.,.,.,.,.,opy300s6g00847,.,.
tc180s3g01251,hli2s12g00870,.,.,dz186s14g00621,.,opy300s1g00676,.,.,opy300s15g00477,.
tc180s3g01252,hli2s12g00871,hli2s13g00834,dz186s3g00673,dz186s14g00620,.,opy300s1g00677,opy300s5g00827,.,opy300s15g00478,opy300s26g00331
tc180s3g01253,.,hli2s13g00835,dz186s3g00674,.,.,.,.,.,.,.
tc180s3g01254,hli2s12g00872,hli2s13g00836,dz186s3g00675,.,.,opy300s1g00678,.,opy300s6g00849,opy300s15g00479,opy300s26g00330
tc180s3g01255,hli2s12g00873,hli2s13g00837,dz186s3g00676,dz186s14g00619,.,opy300s1g00679,.,opy300s6g00850,.,opy300s26g00329
tc180s3g01256,.,hli2s13g00838,.,.,.,.,.,.,.,.
tc180s3g01257,.,.,.,.,.,.,.,.,.,.
tc180s3g01258,hli2s12g00874,hli2s13g00839,dz186s3g00677,.,.,.,.,opy300s6g00851,.,opy300s26g00328
tc180s3g01259,.,.,.,dz186s14g00618,.,.,.,.,.,.
tc180s3g01260,hli2s12g00875,hli2s13g00840,dz186s3g00678,.,dz186s15g00564,.,opy300s5g00828,opy300s6g00852,opy300s15g00480,.
tc180s3g01261,hli2s12g00877,hli2s13g00842,dz186s3g00679,.,dz186s15g00563,opy300s1g00680,opy300s5g00829,opy300s6g00853,.,.
tc180s3g01262,hli2s12g00878,hli2s13g00843,dz186s3g00680,dz186s14g00617,dz186s15g00562,opy300s1g00681,opy300s5g00830,.,.,opy300s26g00326
tc180s3g01263,.,hli2s13g00844,dz186s3g00681,.,.,.,.,.,opy300s15g00481,.
tc180s3g01264,.,.,dz186s3g00682,dz186s14g00616,.,opy300s1g00682,.,.,.,opy300s26g00325
tc180s3g01265,hli2s12g00882,hli2s13g00845,dz186s3g00683,.,dz186s15g00561,opy300s1g00683,.,.,opy300s15g00482,opy300s26g00324
tc180s3g01266,hli2s12g00883,.,dz186s3g00684,.,dz186s15g00560,opy300s1g00684,.,.,.,.
tc180s3g01267,.,.,dz186s3g00685,dz186s14g00615,dz186s15g00559,opy300s1g00685,opy300s5g00832,opy300s6g00854,opy300s15g00483,opy300s26g00323
tc180s3g01268,.,.,.,.,.,opy300s1g00686,.,.,.,.
tc180s3g01269,hli2s12g00884,hli2s13g00846,dz186s3g00686,dz186s14g00614,dz186s15g00558,opy300s1g00687,opy300s5g00834,opy300s6g00855,opy300s15g00484,opy300s26g00320
tc180s3g01270,hli2s12g00885,.,dz186s3g00687,dz186s14g00613,dz186s15g00557,opy300s1g00689,opy300s5g00835,opy300s6g00856,opy300s15g00485,opy300s26g00319
tc180s3g01271,.,hli2s13g00847,.,.,.,opy300s1g00690,.,.,opy300s15g00486,.
tc180s3g01272,.,.,.,dz186s14g00612,.,opy300s1g00691,.,.,opy300s15g00487,.
tc180s3g01273,.,.,.,.,dz186s15g00556,.,.,.,.,opy300s26g00318
tc180s3g01274,.,hli2s13g00848,.,.,dz186s15g00555,opy300s1g00692,.,.,.,.
tc180s3g01275,.,hli2s13g00849,.,dz186s14g00611,dz186s15g00554,.,.,opy300s6g00857,.,opy300s26g00317
tc180s3g01276,.,hli2s13g00850,.,dz186s14g00610,dz186s15g00553,opy300s1g00693,opy300s5g00836,opy300s6g00858,.,.
tc180s3g01277,hli2s12g00889,hli2s13g00851,dz186s3g00688,dz186s14g00609,dz186s15g00552,opy300s1g00694,opy300s5g00837,.,.,.
tc180s3g01278,hli2s12g00890,.,dz186s3g00689,dz186s14g00608,dz186s15g00551,.,opy300s5g00838,opy300s6g00859,opy300s15g00488,opy300s26g00316
tc180s3g01279,.,.,.,.,.,.,.,.,.,.
tc180s3g01280,.,.,dz186s3g00690,.,dz186s15g00550,opy300s1g00695,.,.,opy300s15g00490,opy300s26g00315
tc180s3g01281,hli2s12g00891,.,.,.,.,.,.,opy300s6g00861,.,opy300s26g00314
tc180s3g01282,hli2s12g00892,hli2s13g00853,dz186s3g00691,dz186s14g00607,dz186s15g00549,opy300s1g00696,opy300s5g00839,opy300s6g00863,opy300s15g00491,.
tc180s3g01283,.,.,.,.,.,.,.,.,.,.
tc180s3g01284,hli2s12g00893,hli2s13g00854,dz186s3g00692,.,.,.,opy300s5g00840,opy300s6g00865,opy300s15g00492,opy300s26g00313
tc180s3g01285,.,hli2s13g00855,dz186s3g00693,.,.,.,opy300s5g00842,.,opy300s15g00493,opy300s26g00312
tc180s3g01286,.,.,dz186s3g00694,dz186s14g00606,.,.,.,.,.,opy300s26g00311
tc180s3g01287,hli2s12g00894,hli2s13g00857,.,dz186s14g00605,.,opy300s1g00697,.,opy300s6g00866,.,.
tc180s3g01288,hli2s12g00895,.,dz186s3g00695,dz186s14g00604,dz186s15g00548,opy300s1g00698,opy300s5g00843,opy300s6g00867,.,.
tc180s3g01289,.,.,dz186s3g00696,.,.,.,.,opy300s6g00868,.,opy300s26g00310
tc180s3g01290,hli2s12g00896,hli2s13g00858,dz186s3g00697,dz186s14g00603,dz186s15g00547,opy300s1g00699,.,opy300s6g00869,opy300s15g00494,opy300s26g00309
tc180s3g01291,hli2s12g00897,hli2s13g00859,dz186s3g00698,.,dz186s15g00546,.,.,opy300s6g00870,.,opy300s26g00308
tc180s3g01292,.,hli2s13g00860,dz186s3g00699,.,.,opy300s1g00700,opy300s5g00845,.,.,.
tc180s3g01293,.,hli2s13g00861,dz186s3g00700,.,.,opy300s1g00701,.,opy300s6g00871,.,.
tc180s3g01294,.,hli2s13g00862,dz186s3g00703,.,.,opy300s1g00702,.,opy300s6g00872,.,.
tc180s3g01295,.,.,dz186s3g00704,.,.,opy300s1g00703,.,opy300s6g00873,opy300s15g00495,.
tc180s3g01296,hli2s12g00899,.,dz186s3g00705,.,.,opy300s1g00704,opy300s5g00846,.,.,.
tc180s3g01297,hli2s12g00900,.,dz186s3g00706,.,dz186s15g00545,opy300s1g00705,opy300s5g00847,.,.,opy300s26g00306
tc180s3g01298,hli2s12g00901,hli2s13g00863,dz186s3g00707,.,dz186s15g00544,opy300s1g00706,opy300s5g00848,opy300s6g00874,.,opy300s26g00305
tc180s3g01299,hli2s12g00902,hli2s13g00864,.,dz186s14g00602,.,opy300s1g00707,opy300s5g00849,.,opy300s15g00496,.
tc180s3g01300,hli2s12g00903,.,dz186s3g00708,dz186s14g00601,dz186s15g00543,.,.,opy300s6g00875,opy300s15g00497,opy300s26g00304
tc180s3g01301,.,hli2s13g00865,dz186s3g00709,.,dz186s15g00542,.,opy300s5g00851,opy300s6g00876,.,opy300s26g00303
tc180s3g01302,.,.,dz186s3g00710,.,.,.,opy300s5g00852,opy300s6g00877,.,.
tc180s3g01303,hli2s12g00904,.,dz186s3g00711,dz186s14g00600,.,opy300s1g00708,opy300s5g00853,opy300s6g00878,.,.
tc180s3g01304,hli2s12g00905,hli2s13g00866,dz186s3g00712,dz186s14g00599,.,opy300s1g00709,.,.,.,opy300s26g00302
tc180s3g01305,hli2s12g00907,.,dz186s3g00713,dz186s14g00598,.,opy300s1g00710,.,opy300s6g00879,opy300s15g00498,.
tc180s3g01306,.,.,dz186s3g00715,.,.,.,.,.,opy300s15g00499,.
tc180s3g01307,.,.,dz186s3g00716,.,dz186s15g00541,opy300s1g00711,.,.,opy300s15g00500,.
tc180s3g01308,.,.,.,.,.,.,.,.,opy300s15g00501,.
tc180s3g01309,.,.,.,.,.,.,.,opy300s6g00880,.,opy300s26g00300
tc180s3g01310,.,.,.,.,.,.,.,opy300s6g00881,opy300s15g00502,opy300s26g00299
tc180s3g01311,.,.,dz186s3g00717,dz186s14g00597,dz186s15g00540,opy300s1g00712,.,opy300s6g00882,opy300s15g00503,.
tc180s3g01312,hli2s12g00908,hli2s13g00869,dz186s3g00718,dz186s14g00596,dz186s15g00539,opy300s1g00713,opy300s5g00854,opy300s6g00896,.,.
tc180s3g01313,.,.,dz186s3g00719,dz186s14g00594,dz186s15g00538,opy300s1g00714,opy300s5g00855,opy300s6g00899,opy300s15g00504,opy300s26g00298
tc180s3g01314,.,hli2s13g00871,.,.,dz186s15g00537,.,.,opy300s6g00901,.,opy300s26g00297
tc180s3g01315,hli2s12g00909,hli2s13g00872,dz186s3g00720,dz186s14g00593,.,opy300s1g00715,.,opy300s6g00903,.,opy300s26g00296
tc180s3g01316,hli2s12g00910,.,dz186s3g00721,dz186s14g00592,.,opy300s1g00716,opy300s5g00856,.,.,opy300s26g00295
tc180s3g01317,hli2s12g00911,hli2s13g00873,dz186s3g00722,dz186s14g00591,dz186s15g00536,opy300s1g00717,.,opy300s6g00904,.,opy300s26g00294
tc180s3g01318,hli2s12g00912,.,dz186s3g00723,.,.,.,.,opy300s6g00905,.,.
tc180s3g01319,.,hli2s13g00874,dz186s3g00724,.,dz186s15g00535,.,opy300s5g00858,opy300s6g00906,.,.
tc180s3g01320,hli2s12g00913,.,dz186s3g00725,.,.,.,opy300s5g00859,.,.,.
tc180s3g01321,.,hli2s13g00875,dz186s3g00726,.,.,.,opy300s5g00860,opy300s6g00908,.,.
tc180s3g01322,.,.,.,.,.,.,.,.,.,.
tc180s3g01323,hli2s12g00914,hli2s13g00876,dz186s3g00727,.,dz186s15g00534,opy300s1g00719,opy300s5g00862,opy300s6g00909,.,.
tc180s3g01324,.,.,dz186s3g00728,.,dz186s15g00533,.,opy300s5g00864,.,.,.
tc180s3g01325,.,hli2s13g00877,.,.,dz186s15g00532,opy300s1g00720,opy300s5g00865,.,.,.
tc180s3g01326,.,.,.,.,.,.,.,.,.,.
tc180s3g01327,.,.,dz186s3g00729,.,dz186s15g00531,.,.,opy300s6g00910,.,.
tc180s3g01328,.,hli2s13g00879,.,.,dz186s15g00530,.,.,opy300s6g00911,opy300s15g00505,.
tc180s3g01329,.,hli2s13g00880,.,.,dz186s15g00529,.,opy300s5g00866,.,opy300s15g00506,.
tc180s3g01330,.,hli2s13g00882,.,.,.,.,.,.,.,.
tc180s3g01331,.,hli2s13g00883,.,dz186s14g00590,dz186s15g00528,opy300s1g00721,.,opy300s6g00912,opy300s15g00507,.
tc180s3g01332,hli2s12g00915,.,dz186s3g00730,.,dz186s15g00527,opy300s1g00722,opy300s5g00868,.,.,opy300s26g00290
tc180s3g01333,.,.,.,.,.,.,.,.,.,.
tc180s3g01334,hli2s12g00916,.,dz186s3g00731,.,dz186s15g00526,.,opy300s5g00869,opy300s6g00913,.,opy300s26g00289
tc180s3g01335,.,hli2s13g00884,dz186s3g00732,.,dz186s15g00525,.,.,.,.,opy300s26g00288
tc180s3g01336,.,hli2s13g00885,dz186s3g00733,dz186s14g00589,dz186s15g00524,opy300s1g00723,.,.,opy300s15g00508,opy300s26g00287
tc180s3g01337,.,hli2s13g00886,dz186s3g00734,.,.,.,opy300s5g00870,.,opy300s15g00509,.
tc180s3g01338,hli2s12g00917,.,dz186s3g00735,dz186s14g00588,dz186s15g00523,opy300s1g00724,opy300s5g00873,opy300s6g00917,.,.
tc180s3g01339,.,hli2s13g00887,dz186s3g00736,.,.,.,.,opy300s6g00918,.,.
tc180s3g01340,hli2s12g00924,.,dz186s3g00737,dz186s14g00587,dz186s15g00522,opy300s1g00725,.,opy300s6g00919,.,opy300s26g00286
tc180s3g01341,.,.,dz186s3g00738,dz186s14g00586,dz186s15g00520,opy300s1g00726,opy300s5g00874,opy300s6g00920,opy300s15g00510,opy300s26g00284
tc180s3g01342,.,hli2s13g00892,dz186s3g00739,dz186s14g00585,dz186s15g00519,opy300s1g00727,opy300s5g00875,opy300s6g00922,opy300s15g00511,.
tc180s3g01343,.,hli2s13g00894,dz186s3g00740,.,dz186s15g00518,opy300s1g00729,.,opy300s6g00923,opy300s15g00512,.
tc180s3g01344,.,.,dz186s3g00741,dz186s14g00584,.,opy300s1g00730,opy300s5g00877,.,.,.
tc180s3g01345,hli2s12g00928,hli2s13g00895,dz186s3g00742,dz186s14g00583,dz186s15g00517,opy300s1g00731,opy300s5g00878,opy300s6g00924,.,.
tc180s3g01346,.,hli2s13g00896,dz186s3g00744,dz186s14g00582,.,.,.,opy300s6g00925,.,.
tc180s3g01347,.,hli2s13g00897,.,.,dz186s15g00516,.,opy300s5g00879,opy300s6g00926,.,.
tc180s3g01348,.,hli2s13g00899,dz186s3g00745,dz186s14g00581,dz186s15g00515,opy300s1g00735,opy300s5g00880,opy300s6g00927,opy300s15g00514,.
tc180s3g01349,hli2s12g00929,hli2s13g00900,dz186s3g00746,dz186s14g00580,.,opy300s1g00736,.,opy300s6g00928,.,opy300s26g00283
tc180s3g01350,hli2s12g00930,hli2s13g00901,dz186s3g00747,.,.,.,opy300s5g00881,opy300s6g00929,.,opy300s26g00282
tc180s3g01351,.,.,.,dz186s14g00579,dz186s15g00514,.,opy300s5g00882,.,.,.
tc180s3g01352,hli2s12g00931,.,dz186s3g00748,dz186s14g00578,dz186s15g00513,opy300s1g00737,.,opy300s6g00930,.,.
tc180s3g01353,.,hli2s13g00902,.,.,dz186s15g00512,.,.,.,opy300s15g00515,.
tc180s3g01354,hli2s12g00932,hli2s13g00903,dz186s3g00749,dz186s14g00577,dz186s15g00511,.,opy300s5g00883,opy300s6g00931,opy300s15g00516,.
tc180s3g01355,.,hli2s13g00904,dz186s3g00750,.,dz186s15g00510,opy300s1g00738,.,.,opy300s15g00517,.
tc180s3g01356,.,hli2s13g00905,dz186s3g00751,dz186s14g00576,dz186s15g00509,opy300s1g00739,.,opy300s6g00932,opy300s15g00518,.
tc180s3g01357,hli2s12g00933,hli2s13g00907,dz186s3g00752,dz186s14g00575,dz186s15g00508,.,opy300s5g00884,opy300s6g00934,opy300s15g00519,.
tc180s3g01358,hli2s12g00934,hli2s13g00908,dz186s3g00753,dz186s14g00574,dz186s15g00507,opy300s1g00740,opy300s5g00885,opy300s6g00935,opy300s15g00520,opy300s26g00281
tc180s3g01359,hli2s12g00935,hli2s13g00909,dz186s3g00754,dz186s14g00573,dz186s15g00506,opy300s1g00741,.,opy300s6g00938,.,opy300s26g00280
tc180s3g01360,hli2s12g00936,.,dz186s3g00755,dz186s14g00572,dz186s15g00505,opy300s1g00742,opy300s5g00887,opy300s6g00939,.,.
tc180s3g01361,.,.,.,.,.,.,.,.,.,.
tc180s3g01362,hli2s12g00939,hli2s13g00910,dz186s3g00756,.,.,.,opy300s5g00889,opy300s6g00940,.,.
tc180s3g01363,hli2s12g00941,hli2s13g00911,dz186s3g00757,dz186s14g00569,.,opy300s1g00743,opy300s5g00890,opy300s6g00941,.,.
tc180s3g01364,hli2s12g00943,hli2s13g00912,dz186s3g00758,.,dz186s15g00504,opy300s1g00744,opy300s5g00891,opy300s6g00942,.,.
tc180s3g01365,.,.,.,.,dz186s15g00503,opy300s1g00745,opy300s5g00892,opy300s6g00943,.,.
tc180s3g01366,.,hli2s13g00913,.,.,.,.,.,.,.,.
tc180s3g01367,hli2s12g00944,.,.,dz186s14g00568,.,.,opy300s5g00893,.,.,.
tc180s3g01368,.,hli2s13g00915,dz186s3g00759,dz186s14g00567,.,opy300s1g00746,opy300s5g00894,.,.,.
tc180s3g01369,hli2s12g00945,.,.,.,.,.,opy300s5g00896,.,.,opy300s26g00279
tc180s3g01370,.,.,dz186s3g00760,.,.,opy300s1g00748,.,.,.,opy300s26g00278
tc180s3g01371,hli2s12g00946,.,.,.,.,opy300s1g00749,opy300s5g00897,.,.,.
tc180s3g01372,hli2s12g00947,hli2s13g00922,dz186s3g00761,dz186s14g00566,dz186s15g00502,opy300s1g00750,opy300s5g00898,opy300s6g00944,.,.
tc180s3g01373,hli2s12g00948,.,.,dz186s14g00565,.,.,.,.,.,opy300s26g00277
tc180s3g01374,.,hli2s13g00925,dz186s3g00762,dz186s14g00564,.,.,.,opy300s6g00945,opy300s15g00522,opy300s26g00276
tc180s3g01375,.,.,dz186s3g00763,.,.,.,opy300s5g00899,opy300s6g00946,opy300s15g00523,.
tc180s3g01376,hli2s12g00949,hli2s13g00926,dz186s3g00764,dz186s14g00563,dz186s15g00501,opy300s1g00751,opy300s5g00900,opy300s6g00947,opy300s15g00524,opy300s26g00275
tc180s3g01377,.,.,.,.,.,.,.,.,.,.
tc180s3g01378,.,.,.,.,.,.,.,.,.,.
tc180s3g01379,.,.,.,.,.,.,.,.,.,.
tc180s3g01380,hli2s12g00950,hli2s13g00927,dz186s3g00766,.,dz186s15g00500,opy300s1g00752,opy300s5g00901,opy300s6g00949,.,opy300s26g00274
tc180s3g01381,hli2s12g00951,hli2s13g00928,.,dz186s14g00562,dz186s15g00499,opy300s1g00753,opy300s5g00902,opy300s6g00950,opy300s15g00525,opy300s26g00273
tc180s3g01382,hli2s12g00952,hli2s13g00929,dz186s3g00767,dz186s14g00561,.,opy300s1g00754,opy300s5g00903,opy300s6g00951,opy300s15g00526,.
tc180s3g01383,.,hli2s13g00930,.,.,dz186s15g00498,.,opy300s5g00904,.,.,.
tc180s3g01384,.,hli2s13g00934,dz186s3g00768,dz186s14g00560,.,opy300s1g00755,.,opy300s6g00953,.,.
tc180s3g01385,.,.,.,.,.,opy300s1g00756,.,.,.,.
tc180s3g01386,.,.,dz186s3g00769,dz186s14g00559,dz186s15g00497,opy300s1g00758,opy300s5g00905,opy300s6g00954,.,.
tc180s3g01387,hli2s12g00953,hli2s13g00935,dz186s3g00770,dz186s14g00558,dz186s15g00496,opy300s1g00759,opy300s5g00906,opy300s6g00955,.,opy300s26g00272
tc180s3g01388,hli2s12g00954,.,dz186s3g00771,.,.,opy300s1g00760,opy300s5g00907,.,.,.
tc180s3g01389,hli2s12g00955,.,dz186s3g00772,dz186s14g00557,.,opy300s1g00761,.,.,.,.
tc180s3g01390,hli2s12g00957,.,.,dz186s14g00556,.,.,opy300s5g00908,.,.,opy300s26g00271
tc180s3g01391,.,.,dz186s3g00773,dz186s14g00555,.,.,opy300s5g00909,.,.,opy300s26g00270
tc180s3g01392,hli2s12g00958,hli2s13g00936,dz186s3g00774,dz186s14g00554,dz186s15g00495,opy300s1g00762,opy300s5g00910,.,.,opy300s26g00269
tc180s3g01393,hli2s12g00960,hli2s13g00937,dz186s3g00775,dz186s14g00553,dz186s15g00494,.,opy300s5g00911,opy300s6g00956,opy300s15g00527,.
tc180s3g01394,.,hli2s13g00938,dz186s3g00776,.,.,.,.,opy300s6g00957,.,.
tc180s3g01395,hli2s12g00961,.,dz186s3g00777,dz186s14g00552,.,.,.,.,.,.
tc180s3g01396,hli2s12g00962,hli2s13g00939,dz186s3g00778,dz186s14g00551,dz186s15g00493,opy300s1g00763,opy300s5g00912,opy300s6g00958,.,.
tc180s3g01397,hli2s12g00963,.,dz186s3g00779,.,.,opy300s1g00764,opy300s5g00913,.,.,opy300s26g00268
tc180s3g01398,hli2s12g00964,hli2s13g00940,dz186s3g00781,.,dz186s15g00492,opy300s1g00765,opy300s5g00914,opy300s6g00960,opy300s15g00528,.
tc180s3g01399,hli2s12g00965,hli2s13g00941,dz186s3g00782,.,dz186s15g00491,opy300s1g00766,.,.,opy300s15g00529,opy300s26g00267
tc180s3g01400,.,.,dz186s3g00783,.,dz186s15g00490,opy300s1g00767,opy300s5g00915,opy300s6g00963,.,.
tc180s3g01401,hli2s12g00966,hli2s13g00943,dz186s3g00784,dz186s14g00550,.,opy300s1g00768,.,opy300s6g00964,.,.
tc180s3g01402,hli2s12g00969,hli2s13g00945,dz186s3g00785,dz186s14g00549,.,opy300s1g00770,opy300s5g00916,opy300s6g00965,.,.
tc180s3g01403,hli2s12g00970,hli2s13g00946,dz186s3g00786,.,dz186s15g00489,opy300s1g00771,opy300s5g00917,opy300s6g00966,.,.
tc180s3g01404,hli2s12g00971,hli2s13g00947,dz186s3g00787,.,.,opy300s1g00772,.,opy300s6g00967,.,.
tc180s3g01405,hli2s12g00972,hli2s13g00948,dz186s3g00788,.,dz186s15g00488,opy300s1g00773,opy300s5g00919,opy300s6g00968,opy300s15g00530,.
tc180s3g01406,hli2s12g00973,hli2s13g00950,.,dz186s14g00548,dz186s15g00487,.,opy300s5g00920,.,.,.
tc180s3g01407,hli2s12g00974,.,dz186s3g00789,.,dz186s15g00486,opy300s1g00774,.,opy300s6g00969,opy300s15g00531,.
tc180s3g01408,hli2s12g00975,hli2s13g00951,dz186s3g00790,dz186s14g00547,dz186s15g00485,opy300s1g00775,opy300s5g00925,opy300s6g00970,.,.
tc180s3g01409,.,hli2s13g00952,.,.,dz186s15g00484,.,,.,opy300s15g00532,.
tc180s3g01410,.,.,.,dz186s14g00546,.,.,,opy300s6g00971,.,.
tc180s3g01411,.,.,dz186s3g00791,dz186s14g00545,.,.,,opy300s6g00972,opy300s15g00533,.
tc180s3g01412,hli2s12g00977,.,dz186s3g00793,.,dz186s15g00483,.,,opy300s6g00973,opy300s15g00534,.
tc180s3g01413,hli2s12g00978,hli2s13g00954,dz186s3g00794,.,dz186s15g00482,opy300s1g00776,,opy300s6g00974,opy300s15g00535,opy300s26g00266
tc180s3g01414,.,.,dz186s3g00795,.,.,.,,.,.,.
tc180s3g01415,hli2s12g00980,.,dz186s3g00796,dz186s14g00543,dz186s15g00481,.,,.,opy300s15g00536,.
tc180s3g01416,hli2s12g00981,.,dz186s3g00797,.,.,opy300s1g00777,,.,opy300s15g00537,.
tc180s3g01417,.,hli2s13g00955,dz186s3g00798,.,dz186s15g00480,.,,.,opy300s15g00538,opy300s26g00265
tc180s3g01418,hli2s12g00982,hli2s13g00958,dz186s3g00799,dz186s14g00542,dz186s15g00479,opy300s1g00779,,opy300s6g00977,opy300s15g00540,.
tc180s3g01419,.,.,dz186s3g00800,dz186s14g00541,.,opy300s1g00780,,.,.,opy300s26g00263
tc180s3g01420,hli2s12g00983,.,.,dz186s14g00540,.,opy300s1g00781,opy300s5g00777,.,opy300s15g00541,.
tc180s3g01421,hli2s12g00984,hli2s13g00959,dz186s3g00801,dz186s14g00539,dz186s15g00478,opy300s1g00782,opy300s5g00776,opy300s6g00978,.,opy300s26g00262
tc180s3g01422,.,.,.,dz186s14g00538,.,.,opy300s5g00775,opy300s6g00979,.,.
tc180s3g01423,hli2s12g00985,hli2s13g00960,.,dz186s14g00537,.,.,opy300s5g00774,opy300s6g00980,.,.
tc180s3g01424,hli2s12g00986,hli2s13g00961,dz186s3g00802,dz186s14g00536,dz186s15g00477,opy300s1g00783,.,.,.,opy300s26g00261
tc180s3g01425,.,.,.,.,.,.,.,.,.,.
tc180s3g01426,hli2s12g00988,.,.,dz186s14g00535,.,.,.,opy300s6g00981,.,opy300s26g00260
tc180s3g01427,hli2s12g00989,hli2s13g00963,.,dz186s14g00534,dz186s15g00476,.,opy300s5g00773,.,opy300s15g00542,opy300s26g00259
tc180s3g01428,hli2s12g00990,hli2s13g00964,.,dz186s14g00533,dz186s15g00475,.,.,.,opy300s15g00543,opy300s26g00258
tc180s3g01429,.,hli2s13g00965,dz186s3g00803,.,.,.,opy300s5g00772,.,opy300s15g00544,.
tc180s3g01430,.,.,.,.,dz186s15g00474,.,opy300s5g00771,.,opy300s15g00545,.
tc180s3g01431,hli2s12g00991,hli2s13g00966,dz186s3g00804,.,dz186s15g00473,.,opy300s5g00770,opy300s6g00982,.,opy300s26g00257
tc180s3g01432,hli2s12g00992,.,.,dz186s14g00532,.,opy300s1g00784,.,opy300s6g00983,opy300s15g00546,.
tc180s3g01433,hli2s12g00994,.,dz186s3g00805,.,.,opy300s1g00785,.,opy300s6g00984,.,.
tc180s3g01434,hli2s12g00995,hli2s13g00968,dz186s3g00806,dz186s14g00531,dz186s15g00472,opy300s1g00786,opy300s5g00769,opy300s6g00985,opy300s15g00547,opy300s26g00256
tc180s3g01435,.,hli2s13g00969,.,.,dz186s15g00471,.,opy300s5g00768,.,.,.
tc180s3g01436,.,hli2s13g00970,.,.,dz186s15g00470,.,opy300s5g00767,.,.,.
tc180s3g01437,hli2s12g00996,.,dz186s3g00807,.,dz186s15g00469,opy300s1g00787,.,opy300s6g00986,.,.
tc180s3g01438,.,.,dz186s3g00808,dz186s14g00530,.,opy300s1g00788,.,opy300s6g00987,.,.
tc180s3g01439,hli2s12g00997,hli2s13g00971,dz186s3g00809,dz186s14g00529,dz186s15g00468,opy300s1g00789,opy300s5g00766,opy300s6g00988,opy300s15g00548,.
tc180s3g01440,hli2s12g00998,hli2s13g00972,.,dz186s14g00528,dz186s15g00467,opy300s1g00790,opy300s5g00765,.,opy300s15g00549,.
tc180s3g01441,.,hli2s13g00973,dz186s3g00810,dz186s14g00527,.,opy300s1g00791,.,opy300s6g00989,opy300s15g00550,opy300s26g00255
tc180s3g01442,hli2s12g00999,hli2s13g00974,dz186s3g00811,.,dz186s15g00466,opy300s1g00792,opy300s5g00764,.,opy300s15g00551,opy300s26g00254
tc180s3g01443,.,hli2s13g00975,.,.,dz186s15g00465,opy300s1g00793,opy300s5g00763,opy300s6g00990,.,.
tc180s3g01444,.,.,.,.,.,.,.,.,.,.
tc180s3g01445,.,.,.,.,.,.,.,.,.,.
tc180s3g01446,hli2s12g01000,.,dz186s3g00812,dz186s14g00526,.,opy300s1g00794,.,opy300s6g00993,.,opy300s26g00253
tc180s3g01447,hli2s12g01001,.,dz186s3g00813,dz186s14g00525,.,.,opy300s5g00762,opy300s6g00994,.,.
tc180s3g01448,hli2s12g01002,hli2s13g00976,dz186s3g00815,dz186s14g00524,.,opy300s1g00795,opy300s5g00761,.,.,opy300s26g00252
tc180s3g01449,.,.,dz186s3g00816,dz186s14g00523,dz186s15g00464,.,opy300s5g00760,.,opy300s15g00553,.
tc180s3g01450,hli2s12g01003,.,dz186s3g00817,.,.,.,opy300s5g00758,.,.,opy300s26g00250
tc180s3g01451,hli2s12g01004,hli2s13g00978,dz186s3g00819,dz186s14g00521,dz186s15g00462,opy300s1g00797,opy300s5g00756,opy300s6g00996,opy300s15g00555,opy300s26g00249
tc180s3g01452,.,hli2s13g00979,dz186s3g00820,dz186s14g00520,dz186s15g00461,opy300s1g00798,opy300s5g00755,opy300s6g00997,opy300s15g00556,.
tc180s3g01453,.,.,dz186s3g00821,dz186s14g00519,.,.,opy300s5g00754,opy300s6g00998,.,.
tc180s3g01454,.,.,dz186s3g00822,.,.,opy300s1g00800,opy300s5g00753,.,.,.
tc180s3g01455,.,hli2s13g00980,dz186s3g01132,.,dz186s15g00459,opy300s1g00801,opy300s5g00752,opy300s6g00999,opy300s15g00557,opy300s26g00248
tc180s3g01456,hli2s12g01008,hli2s13g00981,dz186s3g01131,dz186s14g00518,.,opy300s1g00802,opy300s5g00751,.,.,.
tc180s3g01457,.,hli2s13g00982,dz186s3g01130,dz186s14g00517,.,opy300s1g00803,opy300s5g00745,opy300s6g01000,.,.
tc180s3g01458,.,.,.,dz186s14g00516,dz186s15g00458,opy300s1g00804,.,opy300s6g01001,.,.
tc180s3g01459,hli2s12g01009,hli2s13g00983,dz186s3g01129,dz186s14g00515,dz186s15g00457,opy300s1g00805,opy300s5g00744,opy300s6g01002,opy300s15g00558,.
tc180s3g01460,hli2s12g01011,hli2s13g00984,dz186s3g01128,dz186s14g00514,dz186s15g00456,opy300s1g00806,opy300s5g00743,opy300s6g01003,opy300s15g00559,opy300s26g00247
tc180s3g01461,.,hli2s13g00986,dz186s3g01127,.,.,.,opy300s5g00742,.,opy300s15g00560,.
